2024-08-16 15:23:37.459334+00:00, -1e-05, -1e-05, -1e-05, 0.0, -1e-05, 1e-05
2024-08-16 15:23:38.024534+00:00, -1e-05, 0.00016, -1e-05, 1e-05, 0.00061, -2e-05
2024-08-16 15:23:49.201214+00:00, -1e-05, -3e-05, -2e-05, -2e-05, -1e-05, 1e-05
2024-08-16 15:23:49.721364+00:00, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0
2024-08-16 15:23:51.147624+00:00, 2e-05, 1e-05, 1e-05, 0.0, 0.0, 1e-05
2024-08-16 15:23:52.901004+00:00, 2e-05, 0.0, 1e-05, -2e-05, -1e-05, 1e-05
2024-08-16 15:23:59.245714+00:00, -1e-05, -1e-05, 0.0, -1e-05, 1e-05, 1e-05
2024-08-16 15:23:59.653924+00:00, -1e-05, 0.0, -3e-05, 1e-05, -3e-05, 1e-05
2024-08-16 15:24:00.066434+00:00, -2e-05, 0.0, 0.0, 1e-05, 2e-05, 0.0
2024-08-16 15:24:00.470904+00:00, 0.0, 1e-05, -1e-05, 1e-05, 3e-05, 3e-05
2024-08-16 15:24:04.303814+00:00, 0.0, 0.0, 2e-05, -3e-05, -2e-05, 2e-05
2024-08-16 15:24:05.937764+00:00, 0.0, 1e-05, 0.0, 1e-05, -1e-05, -1e-05
2024-08-16 15:24:06.347143+00:00, 0.0, 0.0, 0.00018, 0.0, 1e-05, 2e-05
2024-08-16 15:24:06.769544+00:00, -1e-05, 1e-05, 2e-05, 2e-05, 2e-05, 1e-05
2024-08-16 15:24:07.183454+00:00, 0.0, 2e-05, 0.0, 3e-05, 1e-05, 2e-05
2024-08-16 15:24:08.398294+00:00, 0.0, -1e-05, 0.0, 0.0, 0.0, 1e-05
2024-08-16 15:24:11.230414+00:00, -1e-05, 0.0, -1e-05, 0.0, 0.0, -1e-05
2024-08-16 15:24:11.642574+00:00, 1e-05, 0.0, 0.0, -1e-05, -2e-05, 1e-05
2024-08-16 15:24:12.466664+00:00, 0.0, -1e-05, 0.0, 0.0, -1e-05, -1e-05
2024-08-16 15:24:12.877724+00:00, -3e-05, -1e-05, -2e-05, 1e-05, 1e-05, 0.0
2024-08-16 15:24:13.416354+00:00, 0.0, 0.0, 1e-05, -1e-05, 1e-05, 3e-05
2024-08-16 15:24:13.962664+00:00, -0.00043, 0.00017, 0.00018, 0.00059, 0.00061, 2e-05
2024-08-16 15:24:14.524974+00:00, 0.0, 0.00016, 0.0, 0.00059, -1e-05, 2e-05
2024-08-16 15:24:15.064344+00:00, 0.0, 0.0, 0.0, 0.0, 1e-05, 1e-05
2024-08-16 15:24:15.553024+00:00, -1e-05, 0.0, -1e-05, 1e-05, 0.0, 1e-05
2024-08-16 15:24:16.037874+00:00, 3e-05, 1e-05, 1e-05, -2e-05, -2e-05, 0.0
2024-08-16 15:24:16.530444+00:00, -1e-05, 2e-05, -1e-05, 2e-05, 0.0, -2e-05
2024-08-16 15:24:17.169624+00:00, -0.00043, 0.00017, 0.00018, 0.00059, 0.00061, 2e-05
2024-08-16 15:24:17.724924+00:00, -0.00043, 0.00016, 0.00018, 0.00059, 0.00061, 2e-05
2024-08-16 15:24:18.225194+00:00, -0.00043, 0.00016, 0.00018, 0.00059, 0.00061, 2e-05
2024-08-16 15:24:18.840054+00:00, -0.00043, 0.00016, 0.00018, 0.00059, 0.00061, 2e-05
2024-08-16 15:24:19.418634+00:00, 0.0, 1e-05, 0.0, 2e-05, 0.0, 2e-05
2024-08-16 15:24:19.910764+00:00, -2e-05, 0.0, -1e-05, 3e-05, 0.00061, -1e-05
2024-08-16 15:24:20.428504+00:00, -0.00043, 0.00017, 0.00019, 0.00059, 5e-05, 2e-05
2024-08-16 15:24:20.909364+00:00, -0.00043, 0.00017, 0.00018, 0.00059, 0.00061, 1e-05
2024-08-16 15:24:21.369764+00:00, 0.0, 0.0, 1e-05, -1e-05, 0.00061, 1e-05
2024-08-16 15:24:22.279564+00:00, 0.0, 1e-05, 0.0, 0.0, 0.0, -1e-05
2024-08-16 15:24:23.207444+00:00, -1e-05, 0.0, 1e-05, 1e-05, 5e-05, 1e-05
2024-08-16 15:24:23.638714+00:00, -1e-05, -1e-05, 0.0, 0.0, 1e-05, 1e-05
2024-08-16 15:24:24.060774+00:00, -1e-05, 0.0, 0.0, 1e-05, 1e-05, 1e-05
2024-08-16 15:24:24.476284+00:00, -1e-05, -1e-05, -2e-05, 0.0, -1e-05, 0.0
2024-08-16 15:24:24.884074+00:00, -1e-05, -1e-05, -2e-05, 0.0, -1e-05, -1e-05
2024-08-16 15:24:25.289604+00:00, 0.0, 1e-05, 1e-05, 1e-05, 2e-05, 1e-05
2024-08-16 15:24:25.687574+00:00, 0.0, -2e-05, -2e-05, -1e-05, -1e-05, 0.0
2024-08-16 15:24:26.207854+00:00, 1e-05, 0.0, 1e-05, 0.0, 0.0, -1e-05
2024-08-16 15:24:26.907934+00:00, -0.00043, 0.00016, 0.00018, 0.00059, 0.00061, 3e-05
2024-08-16 15:24:27.474164+00:00, 0.0, -1e-05, -1e-05, 0.00059, -1e-05, 2e-05
2024-08-16 15:24:27.947744+00:00, 0.0, 2e-05, 2e-05, 1e-05, 1e-05, 0.0
2024-08-16 15:24:30.624344+00:00, -3e-05, 2e-05, -2e-05, 1e-05, 1e-05, 0.0
2024-08-16 15:24:31.439964+00:00, -2e-05, 0.0, 1e-05, 1e-05, 3e-05, 2e-05
2024-08-16 15:24:31.840954+00:00, -1e-05, 0.0, 0.0, 1e-05, 1e-05, -1e-05
2024-08-16 15:24:32.234784+00:00, 0.0, -2e-05, -1e-05, -2e-05, -1e-05, 0.0
2024-08-16 15:24:32.608854+00:00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2024-08-16 15:24:34.178224+00:00, -1e-05, -1e-05, -2e-05, 1e-05, -1e-05, -1e-05
2024-08-16 15:24:34.546004+00:00, 3e-05, -2e-05, -2e-05, 0.0, 0.0, 0.0
2024-08-16 15:24:34.915794+00:00, 0.0, -1e-05, 0.0, -1e-05, 0.0, -1e-05
2024-08-16 15:24:36.359924+00:00, -1e-05, 0.0, -1e-05, 1e-05, 0.0, 0.0
2024-08-16 15:24:36.797314+00:00, 0.0, -1e-05, -1e-05, 0.0, -1e-05, -1e-05
2024-08-16 15:24:37.223714+00:00, -1e-05, 0.0, -1e-05, 1e-05, 0.0, -1e-05
2024-08-16 15:24:38.046504+00:00, 0.0, 1e-05, 1e-05, 2e-05, 1e-05, 0.0
2024-08-16 15:24:38.464754+00:00, -1e-05, 1e-05, 0.00017, 0.0, 0.0, 0.0
2024-08-16 15:24:38.874584+00:00, 0.0, 1e-05, 0.00017, 0.00059, 0.0, -1e-05
2024-08-16 15:24:39.279384+00:00, 1e-05, 1e-05, 0.00017, 0.0, 0.0, -1e-05
2024-08-16 15:24:42.274204+00:00, -0.00044, 0.00015, 0.00017, 0.00059, 0.00062, 2e-05
2024-08-16 15:24:42.762214+00:00, 1e-05, 0.00015, 0.00017, 0.00059, 0.00062, 2e-05
2024-08-16 15:24:43.247504+00:00, 4e-05, 0.0, 0.0, -3e-05, -3e-05, 0.0
2024-08-16 15:24:43.705324+00:00, -0.00044, 0.0, -1e-05, 0.00059, -2e-05, -1e-05
2024-08-16 15:24:44.213024+00:00, -1e-05, 0.0, 1e-05, 2e-05, 2e-05, 0.0
2024-08-16 15:24:44.731944+00:00, -0.00044, 0.00015, 0.00017, 0.00059, 0.00059, 0.0
2024-08-16 15:24:45.285664+00:00, -0.00044, 0.00015, 0.00017, 0.00059, 0.00059, 1e-05
2024-08-16 15:24:45.838964+00:00, -0.00044, 0.00015, 0.00017, 0.00059, 0.00062, 0.0
2024-08-16 15:24:47.124044+00:00, 0.0, 1e-05, 2e-05, 0.0, 1e-05, 2e-05
2024-08-16 15:24:47.626114+00:00, 3e-05, 1e-05, 1e-05, 3e-05, 2e-05, 0.0
2024-08-16 15:24:48.194374+00:00, -0.00044, 0.00015, 0.00017, 0.00059, 0.00062, 3e-05
2024-08-16 15:24:49.645694+00:00, 2e-05, 2e-05, 2e-05, -1e-05, -1e-05, 0.0
2024-08-16 15:24:50.319554+00:00, -1e-05, 0.0, 0.0, 1e-05, 0.0, 0.0
2024-08-16 15:24:51.001034+00:00, -0.00044, 0.00015, 0.00017, 0.00059, 0.00062, 0.0
2024-08-16 15:24:51.465874+00:00, -0.00044, 0.00015, 0.00017, 0.00059, 0.00062, 2e-05
2024-08-16 15:24:52.126714+00:00, 1e-05, 0.0, 1e-05, 0.0, 0.0, 0.0
2024-08-16 15:24:53.397954+00:00, -0.00044, -1e-05, -1e-05, -1e-05, -1e-05, 0.0
2024-08-16 15:24:53.857544+00:00, 2e-05, 0.0, -2e-05, -2e-05, -4e-05, -2e-05
2024-08-16 15:24:54.351244+00:00, -1e-05, 0.0, -2e-05, 2e-05, 0.0, -1e-05
2024-08-16 15:24:54.903854+00:00, 1e-05, 1e-05, 0.0, 0.0, -2e-05, -1e-05
2024-08-16 15:24:56.378654+00:00, -2e-05, -1e-05, -1e-05, 1e-05, 1e-05, 0.0
2024-08-16 15:24:57.376684+00:00, 0.0, -1e-05, 0.0, 1e-05, 1e-05, 2e-05
2024-08-16 15:24:57.849644+00:00, -2e-05, 0.0, -2e-05, 2e-05, 0.00061, -2e-05
2024-08-16 15:24:58.297824+00:00, -2e-05, 0.00015, -2e-05, 1e-05, 0.0, 0.0
2024-08-16 15:24:59.740544+00:00, 0.0, 1e-05, 0.0, -1e-05, -1e-05, -1e-05
2024-08-16 15:25:27.579924+00:00, 2e-05, 0.0, -1e-05, -1e-05, -1e-05, -1e-05
2024-08-16 15:25:29.672944+00:00, 0.0, 1e-05, 0.0, 0.0, -1e-05, -1e-05
2024-08-16 15:25:36.135814+00:00, 1e-05, 2e-05, -2e-05, 1e-05, 0.0, 1e-05
2024-08-16 15:25:37.868004+00:00, -1e-05, 1e-05, 1e-05, 2e-05, 1e-05, -1e-05
2024-08-16 15:25:38.874924+00:00, 1e-05, 1e-05, 2e-05, 0.0, 0.0, 0.0
