time,filter_id,updated_x,updated_y
1729538589383481,2,130.24,93.7884
1729538589755941,4,97.9782,53.5948
1729538589938161,2,130.405,93.8934
1729538590173681,4,97.8751,53.5853
1729538590439681,2,130.581,94.167
1729538590581231,4,97.8181,53.509
1729538590947051,2,130.795,94.4464
1729538590953751,4,97.6716,53.4928
1729538591319131,4,97.5756,53.4106
1729538591593321,3,114.792,107.495
1729538591614241,2,130.972,94.6663
1729538591671041,4,97.4835,53.3381
1729538592021111,4,97.4059,53.3577
1729538592093821,2,131.116,94.8336
1729538592383781,4,97.3534,53.3018
1729538592562971,2,131.268,95.1664
1729538592735581,4,97.3164,53.2573
1729538593130081,2,131.455,95.4991
1729538593598501,2,131.607,95.7656
1729538594054941,2,131.726,95.9728
1729538594157851,3,114.833,107.931
1729538594550881,2,131.817,96.128
1729538594677561,3,114.864,108.301
1729538595020241,2,131.883,96.2383
1729538595173641,3,114.886,108.61
1729538595490341,2,131.964,96.525
1729538595688801,3,114.899,108.863
1729538596083451,2,132.088,96.8192
1729538596180041,3,114.907,109.064
1729538596417141,4,97.1368,53.0915
1729538596527251,2,132.186,97.0534
1729538596821141,4,96.9177,53.0079
1729538596903051,3,114.909,109.221
1729538596973581,2,132.259,97.2342
1729538597189081,4,96.6702,52.919
1729538597391241,2,132.312,97.3684
1729538597415481,3,115.004,109.485
1729538597556531,4,96.3845,52.8212
1729538597779321,2,132.395,97.5564
1729538597902011,4,96.1474,52.7424
1729538598172141,2,132.458,97.6989
1729538598409961,3,115.068,109.789
1729538598610221,4,95.9547,52.6804
1729538598940851,3,115.12,110.035
1729538598996181,4,95.8018,52.6332
1729538599367031,4,95.6839,52.5988
1729538599748691,4,95.5965,52.5752
1729538599995561,3,115.162,110.229
1729538600121591,4,95.5352,52.5608
1729538600858021,4,95.4958,52.5537
1729538601001231,3,115.193,110.377
1729538601215481,4,95.3947,52.5266
1729538601527761,3,115.216,110.485
1729538601680191,4,95.2522,52.4854
1729538602021541,3,115.232,110.559
1729538602061441,4,95.1396,52.4537
1729538602442101,4,95.0441,52.348
1729538602548761,3,115.242,110.605
1729538602858391,4,94.9726,52.2599
1729538603174541,3,115.257,110.81
1729538603250581,4,94.9259,52.1087
1729538603302011,2,132.804,98.0714
1729538603621091,4,94.896,51.9822
1729538603665381,2,133.098,98.3789
1729538603684801,3,115.256,110.791
1729538603998111,4,94.8093,51.9349
1729538604101841,2,133.502,98.4188
1729538604172951,3,115.253,110.757
1729538604459801,4,94.7429,51.9008
1729538604567381,2,133.841,98.43
1729538604695051,3,115.124,110.967
1729538604843311,4,94.6145,51.8524
1729538605046221,2,134.121,98.4184
1729538605198881,3,115.009,111.138
1729538605278031,4,94.5113,51.8165
1729538605510011,2,134.347,98.3891
1729538605663111,3,114.908,111.273
1729538605684891,4,94.3632,51.7687
1729538605958461,2,134.524,98.3468
1729538606110241,4,94.2433,51.7329
1729538606339131,3,114.821,111.378
1729538606399491,2,134.657,98.2954
1729538606518641,4,94.1486,51.7073
1729538606847251,2,134.833,98.1809
1729538606887381,4,94.0762,51.6904
1729538607268301,4,94.023,51.6807
1729538607286811,2,134.968,98.0707
1729538607340991,3,114.748,111.456
1729538607736561,2,135.869,97.5853
1729538607831771,3,114.757,111.568
1729538608141871,4,93.9862,51.6768
1729538608182531,2,135.864,97.3782
1729538608320851,3,114.769,111.653
1729538608573411,4,93.8839,51.6522
1729538608621221,2,135.962,97.2392
1729538608811981,3,114.782,111.715
1729538608981161,4,93.8031,51.6344
1729538609078001,2,136.024,97.1216
1729538609297361,3,114.795,111.758
1729538609413341,4,93.733,51.5408
1729538609547271,2,136.135,96.9642
1729538609806211,4,93.6124,51.4394
1729538610079881,3,114.817,111.967
1729538610090921,2,136.211,96.8326
1729538610289761,4,93.5049,51.3531
1729538610543951,2,136.259,96.7248
1729538610654651,3,114.837,112.139
1729538610701421,4,93.4197,51.2827
1729538611001351,2,136.283,96.6386
1729538611158481,3,114.856,112.278
1729538611234861,4,93.284,51.2825
1729538611501361,2,136.303,96.4398
1729538611628521,3,114.872,112.387
1729538611638531,4,93.1744,51.2877
1729538611997971,2,136.449,96.1797
1729538612108491,3,114.888,112.47
1729538612140501,4,93.0982,51.2991
1729538612540521,4,92.9534,51.286
1729538612571681,2,136.565,95.9615
1729538612602621,3,114.901,112.531
1729538612919141,4,92.8383,51.1989
